"movieId","title","genre","avgRating","numRatings","isPopular"
"911","Twilight (1998)","Crime,Drama","2.50","4","Yes"
"912","U.S. Marshalls (1998)","Action,Thriller","3.00","9","Yes"
"913","Love and Death on Long Island (1997)","Comedy","2.50","2","Yes"
"914","Wild Things (1998)","Crime,Drama,Mystery,Thriller","2.73","11","Yes"
"915","Primary Colors (1998)","Drama","3.92","13","Yes"
"916","Lost in Space (1998)","Action,Sci-Fi,Thriller","3.17","18","Yes"
"917","Mercury Rising (1998)","Action,Drama,Thriller","3.43","7","Yes"
"918","City of Angels (1998)","Romance","3.00","8","Yes"
"919","City of Lost Children, The (1995)","Adventure,Sci-Fi","3.79","96","Yes"
"92","True Romance (1993)","Action,Crime,Romance","3.62","104","Yes"
"920","Two Bits (1995)","Drama","2.20","5","Yes"
"921","Farewell My Concubine (1993)","Drama,Romance","3.98","46","Yes"
"922","Dead Man (1995)","Unknown","3.82","34","Yes"
"923","Raise the Red Lantern (1991)","Drama","4.16","58","Yes"
"924","White Squall (1996)","Adventure,Drama","3.40","85","Yes"
"925","Unforgettable (1996)","Sci-Fi,Thriller","3.32","34","Yes"
"926","Down Periscope (1996)","Comedy","2.70","101","Yes"
"927","Flower of My Secret, The (Flor de mi secreto, La) (1995)","Drama","3.17","6","Yes"
"928","Craft, The (1996)","Drama,Horror","3.12","104","Yes"
"929","Harriet the Spy (1996)","Children's,Comedy","2.70","40","Yes"
"93","Welcome to the Dollhouse (1995)","Comedy,Drama","3.72","112","Yes"
"930","Chain Reaction (1996)","Action,Adventure,Thriller","2.70","80","Yes"
"931","Island of Dr. Moreau, The (1996)","Sci-Fi,Thriller","2.16","57","Yes"
"932","First Kid (1996)","Children's,Comedy","2.93","40","Yes"
"933","Funeral, The (1996)","Drama","2.43","21","Yes"
"934","Preacher's Wife, The (1996)","Drama","2.93","68","Yes"
"935","Paradise Road (1997)","Drama,War","3.29","7","Yes"
"936","Brassed Off (1996)","Comedy,Drama,Romance","3.94","32","Yes"
"937","Thousand Acres, A (1997)","Drama","3.41","37","Yes"
"938","Smile Like Yours, A (1997)","Comedy,Romance","2.88","25","Yes"
"939","Murder in the First (1995)","Drama,Thriller","3.60","60","Yes"
"94","Home Alone (1990)","Children's,Comedy","3.09","137","Yes"
"940","Airheads (1994)","Comedy","2.34","32","Yes"
"941","With Honors (1994)","Comedy,Drama","3.07","46","Yes"
"942","What's Love Got to Do with It (1993)","Drama","3.49","45","Yes"
"943","Killing Zoe (1994)","Thriller","3.48","40","Yes"
"944","Renaissance Man (1994)","Comedy,Drama,War","3.00","43","Yes"
"945","Charade (1963)","Comedy,Mystery,Romance,Thriller","3.93","40","Yes"
"946","Fox and the Hound, The (1981)","Animation,Children's","3.15","61","Yes"
"947","Big Blue, The (Grand bleu, Le) (1988)","Adventure,Romance","3.24","17","Yes"
"948","Booty Call (1997)","Comedy,Romance","2.17","48","Yes"
"949","How to Make an American Quilt (1995)","Drama,Romance","3.34","71","Yes"
"95","Aladdin (1992)","Animation,Children's,Comedy,Musical","3.81","219","Yes"
"950","Georgia (1995)","Drama","2.90","30","Yes"
"951","Indian in the Cupboard, The (1995)","Adventure,Children's,Fantasy","2.82","39","Yes"
"952","Blue in the Face (1995)","Comedy","3.18","45","Yes"
"953","Unstrung Heroes (1995)","Comedy,Drama","3.32","22","Yes"
"954","Unzipped (1995)","Documentary","3.55","11","Yes"
"955","Before Sunrise (1995)","Drama,Romance","3.41","49","Yes"
"956","Nobody's Fool (1994)","Drama","3.61","46","Yes"
"957","Pushing Hands (1992)","Comedy","2.00","2","Yes"
"958","To Live (Huozhe) (1994)","Drama","3.79","14","Yes"
"959","Dazed and Confused (1993)","Comedy","3.47","64","Yes"
"96","Terminator 2: Judgment Day (1991)","Action,Sci-Fi,Thriller","4.01","295","Yes"
"960","Naked (1993)","Drama","3.24","25","Yes"
"961","Orlando (1993)","Drama","3.62","34","Yes"
"962","Ruby in Paradise (1993)","Drama","3.13","23","Yes"
"963","Some Folks Call It a Sling Blade (1993)","Drama,Thriller","4.29","41","Yes"
"964","Month by the Lake, A (1995)","Comedy,Drama","3.33","9","Yes"
"965","Funny Face (1957)","Comedy,Musical","3.67","21","Yes"
"966","Affair to Remember, An (1957)","Romance","4.19","26","Yes"
"967","Little Lord Fauntleroy (1936)","Drama","3.17","12","Yes"
"968","Inspector General, The (1949)","Musical","3.72","18","Yes"
"969","Winnie the Pooh and the Blustery Day (1968)","Animation,Children's","3.80","75","Yes"
"97","Dances with Wolves (1990)","Adventure,Drama","3.79","256","Yes"
"970","Hear My Song (1991)","Comedy","3.25","8","Yes"
"971","Mediterraneo (1991)","Comedy,War","3.68","34","Yes"
"972","Passion Fish (1992)","Drama","3.18","28","Yes"
"973","Grateful Dead (1995)","Documentary","3.50","4","Yes"
"974","Eye for an Eye (1996)","Drama,Thriller","3.03","32","Yes"
"975","Fear (1996)","Thriller","3.16","44","Yes"
"976","Solo (1996)","Action,Sci-Fi,Thriller","1.83","12","Yes"
"977","Substitute, The (1996)","Action","2.69","49","Yes"
"978","Heaven's Prisoners (1996)","Mystery,Thriller","2.52","27","Yes"
"979","Trigger Effect, The (1996)","Drama,Thriller","3.20","35","Yes"
"98","Silence of the Lambs, The (1991)","Drama,Thriller","4.29","390","Yes"
"980","Mother Night (1996)","Drama","3.18","22","Yes"
"981","Dangerous Ground (1997)","Drama","1.75","8","Yes"
"982","Maximum Risk (1996)","Action,Adventure,Thriller","2.80","20","Yes"
"983","Rich Man's Wife, The (1996)","Thriller","2.40","15","Yes"
"984","Shadow Conspiracy (1997)","Thriller","2.86","44","Yes"
"985","Blood & Wine (1997)","Drama","2.86","22","Yes"
"986","Turbulence (1997)","Thriller","2.57","23","Yes"
"987","Underworld (1997)","Thriller","2.50","4","Yes"
"988","Beautician and the Beast, The (1997)","Comedy,Romance","2.31","86","Yes"
"989","Cats Don't Dance (1997)","Animation,Children's,Musical","2.84","32","Yes"
"99","Snow White and the Seven Dwarfs (1937)","Animation,Children's,Musical","3.71","172","Yes"
"990","Anna Karenina (1997)","Drama,Romance","3.09","33","Yes"
"991","Keys to Tulsa (1997)","Crime","2.24","25","Yes"
"992","Head Above Water (1996)","Comedy,Thriller","3.00","4","Yes"
"993","Hercules (1997)","Adventure,Animation,Children's,Comedy,Musical","3.52","66","Yes"
"994","Last Time I Committed Suicide, The (1997)","Drama","2.29","7","Yes"
"995","Kiss Me, Guido (1997)","Comedy","3.16","31","Yes"
"996","Big Green, The (1995)","Children's,Comedy","2.50","14","Yes"
"997","Stuart Saves His Family (1995)","Comedy","2.13","16","Yes"
"998","Cabin Boy (1994)","Comedy","2.56","16","Yes"
"999","Clean Slate (1994)","Comedy","2.80","10","Yes"
